Places,Population,radius(in m), time(in next 20 minute) ,Average Priority Of accident,Covid Cases,Accident Probability
1006,2642,600,0.56,7,86,0.215911045
1006,2642,600,0.57,4,72,0.217724661
1006,2642,600,0.58,6,80,0.225447293
1006,2642,600,0.6,7,66,0.220276377
1006,2642,600,0.61,9,84,0.22700152
1006,2642,600,0.63,6,65,0.227184991
1006,2642,600,0.64,4,86,0.227062677
1006,2642,600,0.65,3,69,0.218190718
1006,2642,600,0.67,8,86,0.219253582
1006,2642,600,0.68,8,76,0.222136389
1006,2642,600,0.69,10,85,0.2173767
1006,2642,600,0.71,8,68,0.225396681
1006,2642,600,0.72,6,85,0.216062882
1006,2642,600,0.74,7,72,0.217638198
1006,2642,600,0.75,3,80,0.216033358
1006,2642,600,0.76,1,75,0.225812125
1006,2642,600,0.78,6,80,0.219742837
1006,2642,600,0.79,6,65,0.216782002
1006,2642,600,0.81,10,83,0.227387441
1006,2642,600,0.82,1,74,0.224380212
1006,2642,600,0.83,1,86,0.215345871
1006,2642,600,0.85,3,69,0.22292721
1006,2642,600,0.86,10,80,0.221039783
1006,2642,600,0.88,4,67,0.226953017
1006,2642,600,0.89,6,85,0.217994595
1006,2642,600,0.9,10,76,0.219388549
1006,2642,600,0.92,3,86,0.218601945
1006,2642,600,0.93,9,72,0.226094712
1006,2642,600,0.94,3,82,0.216027032
1006,2642,600,0.96,5,75,0.21822446
1006,2642,600,0.97,10,79,0.2154956
1006,2642,600,0.99,5,73,0.215548321
1006,3538,700,0,3,116,0.290253252
1006,3538,700,0.01,4,90,0.295125432
1006,3538,700,0.03,5,106,0.293647355
1006,3538,700,0.04,5,100,0.282865605
1006,3538,700,0.06,7,111,0.277634855
1006,3538,700,0.07,2,89,0.29289463
1006,3538,700,0.08,3,113,0.293061598
1006,3538,700,0.1,2,102,0.2876064
1006,3538,700,0.11,6,115,0.280612906
1006,3538,700,0.13,7,88,0.287253303
1006,3538,700,0.14,9,108,0.289202175
1006,3538,700,0.15,9,84,0.282788964
1006,3538,700,0.17,8,108,0.284154816
1006,3538,700,0.18,5,96,0.280270759
1006,3538,700,0.19,4,110,0.284710464
1006,3538,700,0.21,9,85,0.291227688
1006,3538,700,0.22,3,107,0.280177694
1006,3538,700,0.24,1,96,0.292404675
1006,3538,700,0.25,9,109,0.277867515
1006,3538,700,0.26,9,105,0.279808175
1006,3538,700,0.28,6,107,0.286673021
1006,3538,700,0.29,10,104,0.280993374
1006,3538,700,0.31,3,115,0.289859098
1006,3538,700,0.32,3,104,0.289374618
1006,3538,700,0.33,7,109,0.284173977
1006,3538,700,0.35,5,84,0.277292707
1006,3538,700,0.36,3,107,0.285107355
1006,3538,700,0.38,9,85,0.28282181
1006,3538,700,0.39,2,110,0.28723688
1006,3538,700,0.4,4,101,0.290228618
1006,3538,700,0.42,1,111,0.290414746
1006,3538,700,0.43,7,99,0.284039855
1006,3538,700,0.44,2,109,0.286402041
1006,3538,700,0.46,8,88,0.28520863
1006,3538,700,0.47,2,113,0.293244989
1006,3538,700,0.49,8,96,0.290622771
1006,3538,700,0.5,2,116,0.2816284
1006,3538,700,0.51,6,106,0.277651278
1006,3538,700,0.53,8,107,0.287444906
1006,3538,700,0.54,7,101,0.292122746
1006,3538,700,0.56,10,111,0.277927733
1006,3538,700,0.57,10,102,0.290264201
1006,3538,700,0.58,5,109,0.279397598
1006,3538,700,0.6,1,84,0.290458541
1006,3538,700,0.61,3,115,0.284696778
1006,3538,700,0.63,7,96,0.287256041
1006,3538,700,0.64,5,106,0.292935688
1006,3538,700,0.65,1,87,0.281606502
1006,3538,700,0.67,7,106,0.292815252
1006,3538,700,0.68,4,105,0.281486066
1006,3538,700,0.69,9,112,0.292174752
1006,3538,700,0.71,2,92,0.27961931
1006,3538,700,0.72,3,109,0.285996938
1006,3538,700,0.74,9,98,0.290058912
1006,3538,700,0.75,5,109,0.286492368
1006,3538,700,0.76,4,94,0.291621842
1006,3538,700,0.78,2,112,0.284518861
1006,3538,700,0.79,8,102,0.284592765
1006,3538,700,0.81,5,111,0.287910227
1006,3538,700,0.82,2,95,0.280744291
1006,3538,700,0.83,10,108,0.283402092
1006,3538,700,0.85,1,90,0.287332682
1006,3538,700,0.86,10,115,0.279501611
1006,3538,700,0.88,4,89,0.2937979
1006,3538,700,0.89,8,116,0.282392073
1006,3538,700,0.9,9,102,0.284565393
1006,3538,700,0.92,9,109,0.292804304
1006,3538,700,0.93,8,84,0.279435919
1006,3538,700,0.94,3,114,0.285506983
1006,3538,700,0.96,3,87,0.286128323
1006,3538,700,0.97,5,110,0.292968534
1006,3538,700,0.99,5,95,0.294432925
1006,4561,800,0,7,146,0.35839006
1006,4561,800,0.01,1,114,0.360594071
1006,4561,800,0.03,5,138,0.357885694
1006,4561,800,0.04,4,124,0.371769578
1006,4561,800,0.06,10,143,0.352486214
1006,4561,800,0.07,2,113,0.363292084
1006,4561,800,0.08,7,139,0.354185859
1006,4561,800,0.1,4,124,0.36028316
1006,4561,800,0.11,9,140,0.353484583
1006,4561,800,0.13,2,124,0.350879843
1006,4561,800,0.14,1,136,0.362131351
1006,4561,800,0.15,5,116,0.36316081
1006,4561,800,0.17,3,136,0.360044795
1006,4561,800,0.18,10,135,0.354303314
1006,4561,800,0.19,3,142,0.367682832
1006,4561,800,0.21,4,114,0.365520276
1006,4561,800,0.22,4,143,0.372287763
1006,4561,800,0.24,6,119,0.367872833
1006,4561,800,0.25,1,139,0.364718818
1006,4561,800,0.26,6,127,0.351322027
1006,4561,800,0.28,4,146,0.358379697
1006,4561,800,0.29,1,131,0.356990963
1006,4561,800,0.31,6,143,0.36142662
1006,4561,800,0.32,8,119,0.369658841
1006,4561,800,0.33,1,139,0.352980217
1006,4561,800,0.35,1,136,0.354704043
1006,4561,800,0.36,2,138,0.362825718
1006,4561,800,0.38,3,116,0.359502429
1006,4561,800,0.39,1,150,0.371448304
1006,4561,800,0.4,3,114,0.354130586
1006,4561,800,0.42,8,149,0.37175576
1006,4561,800,0.43,9,131,0.355664411
1006,4561,800,0.44,3,145,0.355502047
1006,4561,800,0.46,1,109,0.358673334
1006,4561,800,0.47,2,143,0.362279897
1006,4561,800,0.49,4,110,0.351563846
1006,4561,800,0.5,4,142,0.368328835
1006,4561,800,0.51,8,119,0.365613549
1006,4561,800,0.53,8,149,0.369189021
1006,4561,800,0.54,5,113,0.352700397
1006,4561,800,0.56,9,138,0.353315309
1006,4561,800,0.57,7,127,0.352023303
1006,4561,800,0.58,6,150,0.356990963
1006,4561,800,0.6,3,113,0.369106111
1006,4561,800,0.61,7,149,0.351805666
1006,4561,800,0.63,2,110,0.36178244
1006,4561,800,0.64,1,142,0.361530257
1006,4561,800,0.65,10,123,0.371171939
1006,4561,800,0.67,4,143,0.356078958
1006,4561,800,0.68,7,124,0.36801447
1006,4561,800,0.69,1,138,0.369759023
1006,4561,800,0.71,6,119,0.362431898
1006,4561,800,0.72,5,138,0.371821397
1006,4561,800,0.74,5,136,0.368042106
1006,4561,800,0.75,4,136,0.35405804
1006,4561,800,0.76,5,110,0.365147183
1006,4561,800,0.78,6,143,0.357115327
1006,4561,800,0.79,10,135,0.356624779
1006,4561,800,0.81,10,147,0.362525171
1006,4561,800,0.82,10,134,0.370543209
1006,4561,800,0.83,4,136,0.360597525
1006,4561,800,0.85,1,120,0.368760655
1006,4561,800,0.86,3,150,0.35035475
1006,4561,800,0.88,9,134,0.35886679
1006,4561,800,0.89,2,142,0.353902585
1006,4561,800,0.9,2,131,0.364711908
1006,4561,800,0.92,2,139,0.367019556
1006,4561,800,0.93,5,131,0.36126771
1006,4561,800,0.94,2,150,0.35243785
1006,4561,800,0.96,5,110,0.353684947
1006,4561,800,0.97,2,143,0.366162824
1006,4561,800,0.99,4,109,0.367544649
1006,5714,900,0,4,178,0.45029921
1006,5714,900,0.01,6,161,0.432027533
1006,5714,900,0.03,6,183,0.445686528
1006,5714,900,0.04,7,162,0.438042777
1006,5714,900,0.06,8,186,0.439944123
1006,5714,900,0.07,10,162,0.432867365
1006,5714,900,0.08,2,179,0.454008113
1006,5714,900,0.1,3,169,0.440894795
1006,5714,900,0.11,10,181,0.452388132
1006,5714,900,0.13,2,150,0.450111633
1006,5714,900,0.14,7,179,0.434278453
1006,5714,900,0.15,3,171,0.451646351
1006,5714,900,0.17,1,173,0.435821698
1006,5714,900,0.18,3,171,0.436934369
1006,5714,900,0.19,3,186,0.446381414
1006,5714,900,0.21,10,166,0.457623228
1006,5714,900,0.22,2,179,0.441687733
1006,5714,900,0.24,6,159,0.447255351
1006,5714,900,0.25,9,178,0.45971215
1006,5714,900,0.26,8,159,0.44638994
1006,5714,900,0.28,7,174,0.439479444
1006,5714,900,0.29,2,164,0.435156653
1006,5714,900,0.31,1,174,0.459311418
1006,5714,900,0.32,8,150,0.454340635
1006,5714,900,0.33,4,183,0.454528212
1006,5714,900,0.35,6,167,0.453850378
1006,5714,900,0.36,9,173,0.441402105
1006,5714,900,0.38,3,150,0.4422462
1006,5714,900,0.39,9,181,0.433800985
1006,5714,900,0.4,3,155,0.45833943
1006,5714,900,0.42,5,173,0.441547051
1006,5714,900,0.43,3,162,0.435361282
1006,5714,900,0.44,8,176,0.441206002
1006,5714,900,0.46,9,152,0.441018426
1006,5714,900,0.47,5,186,0.440886269
1006,5714,900,0.49,9,164,0.443486765
1006,5714,900,0.5,1,185,0.43860977
1006,5714,900,0.51,9,171,0.447928922
1006,5714,900,0.53,3,185,0.436051906
1006,5714,900,0.54,1,150,0.443350345
1006,5714,900,0.56,4,186,0.439905755
1006,5714,900,0.57,8,154,0.454370477
1006,5714,900,0.58,3,174,0.435378335
1006,5714,900,0.6,7,147,0.457712753
1006,5714,900,0.61,8,183,0.438967871
1006,5714,900,0.63,2,171,0.435003181
1006,5714,900,0.64,5,178,0.458087906
1006,5714,900,0.65,8,162,0.454268162
1006,5714,900,0.67,6,183,0.451394828
1006,5714,900,0.68,1,149,0.44564816
1006,5714,900,0.69,4,178,0.457444177
1006,5714,900,0.71,4,159,0.43799162
1006,5714,900,0.72,4,181,0.443311977
1006,5714,900,0.74,2,164,0.453952692
1006,5714,900,0.75,7,181,0.443265083
1006,5714,900,0.76,9,145,0.437309522
1006,5714,900,0.78,9,174,0.433097573
1006,5714,900,0.79,4,157,0.448014184
1006,5714,900,0.81,8,174,0.441359474
1006,5714,900,0.82,4,162,0.438865556
1006,5714,900,0.83,10,181,0.456936867
1006,5714,900,0.85,6,137,0.435710857
1006,5714,900,0.86,1,178,0.432718156
1006,5714,900,0.88,7,157,0.441466052
1006,5714,900,0.89,6,179,0.454963049
1006,5714,900,0.9,4,143,0.433498305
1006,5714,900,0.92,6,174,0.432172478
1006,5714,900,0.93,9,147,0.434048245
1006,5714,900,0.94,10,171,0.457235285
1006,5714,900,0.96,7,169,0.432649946
1006,5714,900,0.97,8,185,0.43860977
1006,5714,900,0.99,6,140,0.435561648
1006,6994,1000,0,6,222,0.550792417
1006,6994,1000,0.01,1,199,0.537771942
1006,6994,1000,0.03,2,214,0.54921324
1006,6994,1000,0.04,8,178,0.535738622
1006,6994,1000,0.06,6,214,0.547241848
1006,6994,1000,0.07,1,167,0.545064028
1006,6994,1000,0.08,10,228,0.546643205
1006,6994,1000,0.1,9,172,0.529452875
1006,6994,1000,0.11,9,211,0.548067562
1006,6994,1000,0.13,10,182,0.540894173
1006,6994,1000,0.14,7,228,0.529117429
1006,6994,1000,0.15,10,188,0.540976744
1006,6994,1000,0.17,6,220,0.538102228
1006,6994,1000,0.18,6,205,0.525437842
1006,6994,1000,0.19,4,220,0.542194672
1006,6994,1000,0.21,3,197,0.539480138
1006,6994,1000,0.22,5,211,0.553295363
1006,6994,1000,0.24,3,190,0.553486309
1006,6994,1000,0.25,6,220,0.547597937
1006,6994,1000,0.26,3,193,0.538210603
1006,6994,1000,0.28,9,228,0.550916275
1006,6994,1000,0.29,10,209,0.55429138
1006,6994,1000,0.31,7,224,0.536713996
1006,6994,1000,0.32,1,209,0.537121693
1006,6994,1000,0.33,4,218,0.546039402
1006,6994,1000,0.35,9,180,0.522718147
1006,6994,1000,0.36,6,220,0.549997668
1006,6994,1000,0.38,2,190,0.554502969
1006,6994,1000,0.39,8,222,0.543211332
1006,6994,1000,0.4,1,199,0.524137343
1006,6994,1000,0.42,5,220,0.540011691
1006,6994,1000,0.43,7,205,0.54798499
1006,6994,1000,0.44,7,224,0.524720503
1006,6994,1000,0.46,2,182,0.531537803
1006,6994,1000,0.47,1,230,0.5502299
1006,6994,1000,0.49,4,182,0.527047984
1006,6994,1000,0.5,6,226,0.526500948
1006,6994,1000,0.51,5,169,0.547308937
1006,6994,1000,0.53,1,224,0.54137928
1006,6994,1000,0.54,7,172,0.545724599
1006,6994,1000,0.56,6,209,0.551736828
1006,6994,1000,0.57,3,176,0.535305122
1006,6994,1000,0.58,5,214,0.55139106
1006,6994,1000,0.6,3,176,0.547510205
1006,6994,1000,0.61,2,228,0.526867359
1006,6994,1000,0.63,7,193,0.530903035
1006,6994,1000,0.64,3,220,0.550240221
1006,6994,1000,0.65,1,188,0.550709846
1006,6994,1000,0.67,1,216,0.526779627
1006,6994,1000,0.68,4,182,0.53652305
1006,6994,1000,0.69,7,230,0.522971022
1006,6994,1000,0.71,7,195,0.54689608
1006,6994,1000,0.72,6,226,0.554038505
1006,6994,1000,0.74,4,188,0.554477165
1006,6994,1000,0.75,3,216,0.532291267
1006,6994,1000,0.76,1,197,0.549466115
1006,6994,1000,0.78,8,209,0.552521256
1006,6994,1000,0.79,10,195,0.526402895
1006,6994,1000,0.81,5,228,0.544744064
1006,6994,1000,0.82,1,186,0.536502407
1006,6994,1000,0.83,8,222,0.533426623
1006,6994,1000,0.85,6,197,0.547133473
1006,6994,1000,0.86,1,230,0.535877961
1006,6994,1000,0.88,5,209,0.550173132
1006,6994,1000,0.89,1,214,0.548681686
1006,6994,1000,0.9,6,182,0.555462861
1006,6994,1000,0.92,2,214,0.54145669
1006,6994,1000,0.93,3,209,0.550482775
1006,6994,1000,0.94,9,216,0.552412881
1006,6994,1000,0.96,4,195,0.546756741
1006,6994,1000,0.97,8,226,0.553114738
1006,6994,1000,0.99,9,207,0.543386796
1007,182,100,0,7,59,0.038933757
1007,182,100,0.01,8,46,0.040035952
1007,182,100,0.03,9,58,0.040328003
1007,182,100,0.04,8,51,0.039669449
1007,182,100,0.06,3,58,0.040473069
1007,182,100,0.07,9,49,0.040557883
1007,182,100,0.08,10,57,0.038982496
1007,182,100,0.1,1,51,0.039882059
1007,182,100,0.11,9,54,0.039137156
1007,182,100,0.13,4,49,0.039992202
1007,182,100,0.14,1,59,0.040011774
1007,182,100,0.15,9,46,0.040326852
1007,182,100,0.17,7,59,0.040069724
1007,182,100,0.18,5,52,0.040583596
1007,182,100,0.19,10,57,0.04000525
1007,182,100,0.21,3,49,0.039788802
1007,182,100,0.22,2,59,0.04051682
1007,182,100,0.24,9,44,0.040970055
1007,182,100,0.25,8,60,0.0391314
1007,182,100,0.26,2,45,0.041028005
1007,182,100,0.28,1,54,0.038902287
1007,182,100,0.29,1,50,0.039023559
1007,182,100,0.31,1,60,0.040131128
1007,182,100,0.32,9,43,0.040193299
1007,182,100,0.33,1,58,0.041155418
1007,182,100,0.35,8,44,0.040837654
1007,182,100,0.36,4,57,0.040201358
1007,182,100,0.38,4,53,0.040857226
1007,182,100,0.39,9,56,0.039088417
1007,182,100,0.4,8,44,0.041331186
1007,182,100,0.42,5,56,0.039999878
1007,182,100,0.43,10,44,0.039205468
1007,182,100,0.44,7,56,0.040810406
1007,182,100,0.46,9,47,0.039947301
1007,182,100,0.47,8,57,0.04042126
1007,182,100,0.49,8,46,0.04053716
1007,182,100,0.5,9,58,0.039798397
1007,182,100,0.51,10,44,0.040344889
1007,182,100,0.53,9,55,0.039416927
1007,182,100,0.54,9,45,0.039583484
1007,182,100,0.56,3,56,0.039966489
1007,182,100,0.57,7,50,0.040368299
1007,182,100,0.58,8,55,0.039123724
1007,182,100,0.6,5,49,0.041349607
1007,182,100,0.61,10,54,0.039197408
1007,182,100,0.63,9,48,0.040590888
1007,182,100,0.64,9,58,0.03950174
1007,182,100,0.65,4,52,0.040573618
1007,182,100,0.67,2,55,0.041100154
1007,182,100,0.68,1,54,0.040275043
1007,182,100,0.69,5,54,0.039436883
1007,182,100,0.71,6,51,0.039780743
1007,182,100,0.72,9,55,0.039950755
1007,182,100,0.74,8,50,0.04023513
1007,182,100,0.75,10,55,0.03920163
1007,182,100,0.76,5,51,0.039134086
1007,182,100,0.78,5,59,0.039505962
1007,182,100,0.79,5,43,0.040442751
1007,182,100,0.81,8,58,0.040518738
1007,182,100,0.82,1,45,0.039432277
1007,182,100,0.83,7,55,0.040914408
1007,182,100,0.85,3,45,0.040347576
1007,182,100,0.86,10,56,0.039938474
1007,182,100,0.88,3,44,0.041371482
1007,182,100,0.89,1,57,0.040895987
1007,182,100,0.9,3,53,0.040232444
1007,182,100,0.92,10,58,0.040141106
1007,182,100,0.93,7,48,0.040396315
1007,182,100,0.94,1,59,0.041248291
1007,182,100,0.96,8,50,0.040233211
1007,182,100,0.97,8,56,0.039980689
1007,182,100,0.99,5,45,0.040229757
1007,670,200,0,1,211,0.073892886
1007,670,200,0.01,3,180,0.07443447
1007,670,200,0.03,9,211,0.076995744
1007,670,200,0.04,2,172,0.077286864
1007,670,200,0.06,8,221,0.07821322
1007,670,200,0.07,7,170,0.077792875
1007,670,200,0.08,5,217,0.07427185
1007,670,200,0.1,3,182,0.075111814
1007,670,200,0.11,5,211,0.074577489
1007,670,200,0.13,2,186,0.077406651
1007,670,200,0.14,8,201,0.076546359
1007,670,200,0.15,6,162,0.07549949
1007,670,200,0.17,3,213,0.077008085
1007,670,200,0.18,1,178,0.075047927
1007,670,200,0.19,5,211,0.078019382
1007,670,200,0.21,3,174,0.07605632
1007,670,200,0.22,3,217,0.074844651
1007,670,200,0.24,1,190,0.075054461
1007,670,200,0.25,1,215,0.076196435
1007,670,200,0.26,8,186,0.075696957
1007,670,200,0.28,3,215,0.073860216
1007,670,200,0.29,10,170,0.077957673
1007,670,200,0.31,3,215,0.075744872
1007,670,200,0.32,4,196,0.077396487
1007,670,200,0.33,2,211,0.07615215
1007,670,200,0.35,2,184,0.077414637
1007,670,200,0.36,9,213,0.075409467
1007,670,200,0.38,1,188,0.074499809
1007,670,200,0.39,10,207,0.075705669
1007,670,200,0.4,5,188,0.076118028
1007,670,200,0.42,5,221,0.076584836
1007,670,200,0.43,1,166,0.076576851
1007,670,200,0.44,7,203,0.077156912
1007,670,200,0.46,9,172,0.073616286
1007,670,200,0.47,7,201,0.074941207
1007,670,200,0.49,3,182,0.075068981
1007,670,200,0.5,10,221,0.077335504
1007,670,200,0.51,8,162,0.074004687
1007,670,200,0.53,7,203,0.075724545
1007,670,200,0.54,10,192,0.076637107
1007,670,200,0.56,6,201,0.076005501
1007,670,200,0.57,5,176,0.075994611
1007,670,200,0.58,6,213,0.075045023
1007,670,200,0.6,10,180,0.076083907
1007,670,200,0.61,9,211,0.07444899
1007,670,200,0.63,8,188,0.077595407
1007,670,200,0.64,1,209,0.076563057
1007,670,200,0.65,4,166,0.077841516
1007,670,200,0.67,5,215,0.076588466
1007,670,200,0.68,5,184,0.07462976
1007,670,200,0.69,1,209,0.076099153
1007,670,200,0.71,5,180,0.07408019
1007,670,200,0.72,9,221,0.074141898
1007,670,200,0.74,4,188,0.07785168
1007,670,200,0.75,7,209,0.074690743
1007,670,200,0.76,2,198,0.077781259
1007,670,200,0.78,8,215,0.074788751
1007,670,200,0.79,7,184,0.078110856
1007,670,200,0.81,2,205,0.078070927
1007,670,200,0.82,9,190,0.077212087
1007,670,200,0.83,9,209,0.073712842
1007,670,200,0.85,1,192,0.075376072
1007,670,200,0.86,4,201,0.077355106
1007,670,200,0.88,4,182,0.075359375
1007,670,200,0.89,9,205,0.074159322
1007,670,200,0.9,2,160,0.0774611
1007,670,200,0.92,8,213,0.076982676
1007,670,200,0.93,5,182,0.074077286
1007,670,200,0.94,2,205,0.076859985
1007,670,200,0.96,2,190,0.077875637
1007,670,200,0.97,8,219,0.076846191
1007,670,200,0.99,10,160,0.07791847
1007,1407,300,0,7,426,0.126137592
1007,1407,300,0.01,3,337,0.127452483
1007,1407,300,0.03,3,434,0.130883877
1007,1407,300,0.04,9,388,0.130691242
1007,1407,300,0.06,2,447,0.131036742
1007,1407,300,0.07,9,409,0.13128779
1007,1407,300,0.08,5,447,0.12785391
1007,1407,300,0.1,6,379,0.131930322
1007,1407,300,0.11,7,451,0.131653175
1007,1407,300,0.13,1,358,0.128259066
1007,1407,300,0.14,6,434,0.130081023
1007,1407,300,0.15,6,405,0.131915408
1007,1407,300,0.17,5,447,0.131490367
1007,1407,300,0.18,2,392,0.126015797
1007,1407,300,0.19,7,455,0.128510113
1007,1407,300,0.21,4,384,0.127587949
1007,1407,300,0.22,2,451,0.129198629
1007,1407,300,0.24,9,363,0.132192554
1007,1407,300,0.25,10,438,0.133376951
1007,1407,300,0.26,7,409,0.130999458
1007,1407,300,0.28,3,447,0.126652114
1007,1407,300,0.29,10,341,0.128122357
1007,1407,300,0.31,2,464,0.132132899
1007,1407,300,0.32,7,375,0.13189428
1007,1407,300,0.33,3,434,0.132477157
1007,1407,300,0.35,7,358,0.126766453
1007,1407,300,0.36,1,430,0.126343898
1007,1407,300,0.38,10,417,0.128495199
1007,1407,300,0.39,9,438,0.132868642
1007,1407,300,0.4,6,422,0.128850642
1007,1407,300,0.42,3,455,0.127152966
1007,1407,300,0.43,5,363,0.129602542
1007,1407,300,0.44,7,438,0.126123921
1007,1407,300,0.46,6,392,0.127068455
1007,1407,300,0.47,8,451,0.126936718
1007,1407,300,0.49,5,358,0.132043417
1007,1407,300,0.5,8,438,0.130248802
1007,1407,300,0.51,3,409,0.129525487
1007,1407,300,0.53,5,422,0.127800469
1007,1407,300,0.54,9,341,0.128518813
1007,1407,300,0.56,6,447,0.127299618
1007,1407,300,0.57,1,379,0.126387396
1007,1407,300,0.58,6,455,0.130072323
1007,1407,300,0.6,6,354,0.133429148
1007,1407,300,0.61,5,438,0.133032693
1007,1407,300,0.63,7,396,0.126486821
1007,1407,300,0.64,4,422,0.130054924
1007,1407,300,0.65,10,422,0.126452022
1007,1407,300,0.67,3,460,0.128461643
1007,1407,300,0.68,2,375,0.128863071
1007,1407,300,0.69,2,422,0.129669653
1007,1407,300,0.71,10,388,0.132335477
1007,1407,300,0.72,7,430,0.133019022
1007,1407,300,0.74,10,341,0.132183854
1007,1407,300,0.75,2,430,0.13316443
1007,1407,300,0.76,8,367,0.130018882
1007,1407,300,0.78,3,464,0.133188044
1007,1407,300,0.79,5,392,0.130103393
1007,1407,300,0.81,3,451,0.13363794
1007,1407,300,0.82,5,409,0.132273337
1007,1407,300,0.83,6,451,0.130525948
1007,1407,300,0.85,4,409,0.129582657
1007,1407,300,0.86,1,460,0.128892898
1007,1407,300,0.88,1,422,0.131385972
1007,1407,300,0.89,10,443,0.133028964
1007,1407,300,0.9,2,413,0.132268365
1007,1407,300,0.92,4,464,0.131240563
1007,1407,300,0.93,8,337,0.127262333
1007,1407,300,0.94,10,430,0.127436327
1007,1407,300,0.96,8,341,0.126243231
1007,1407,300,0.97,6,422,0.126159962
1007,1407,300,0.99,3,341,0.129380079
1007,2393,400,0,3,732,0.20122717
1007,2393,400,0.01,2,610,0.204250394
1007,2393,400,0.03,6,739,0.203583079
1007,2393,400,0.04,8,588,0.205010552
1007,2393,400,0.06,1,739,0.201600479
1007,2393,400,0.07,4,703,0.196908002
1007,2393,400,0.08,8,775,0.205604365
1007,2393,400,0.1,1,581,0.20667787
1007,2393,400,0.11,6,753,0.197757136
1007,2393,400,0.13,7,581,0.20336451
1007,2393,400,0.14,4,739,0.199031803
1007,2393,400,0.15,3,603,0.19889834
1007,2393,400,0.17,4,768,0.19720781
1007,2393,400,0.18,6,653,0.197250364
1007,2393,400,0.19,9,717,0.200287127
1007,2393,400,0.21,8,689,0.202966055
1007,2393,400,0.22,8,782,0.203956388
1007,2393,400,0.24,7,710,0.201621756
1007,2393,400,0.25,10,717,0.208567627
1007,2393,400,0.26,7,574,0.197236824
1007,2393,400,0.28,7,753,0.205178831
1007,2393,400,0.29,5,624,0.197751333
1007,2393,400,0.31,1,739,0.208577298
1007,2393,400,0.32,2,617,0.207453502
1007,2393,400,0.33,3,760,0.198039535
1007,2393,400,0.35,6,603,0.202029881
1007,2393,400,0.36,9,739,0.199875133
1007,2393,400,0.38,3,588,0.204184629
1007,2393,400,0.39,4,760,0.196078212
1007,2393,400,0.4,10,631,0.202426401
1007,2393,400,0.42,7,775,0.198865458
1007,2393,400,0.43,4,638,0.196306452
1007,2393,400,0.44,5,739,0.201012469
1007,2393,400,0.46,6,603,0.201561794
1007,2393,400,0.47,4,775,0.202774565
1007,2393,400,0.49,6,610,0.196664288
1007,2393,400,0.5,2,753,0.203714608
1007,2393,400,0.51,10,610,0.200641094
1007,2393,400,0.53,7,782,0.200221363
1007,2393,400,0.54,3,689,0.205049237
1007,2393,400,0.56,1,782,0.197840308
1007,2393,400,0.57,6,653,0.197024057
1007,2393,400,0.58,6,775,0.20182872
1007,2393,400,0.6,9,660,0.205184634
1007,2393,400,0.61,8,717,0.197198139
1007,2393,400,0.63,1,624,0.202540522
1007,2393,400,0.64,10,732,0.202911897
1007,2393,400,0.65,2,595,0.202414796
1007,2393,400,0.67,3,739,0.199977648
1007,2393,400,0.68,1,588,0.195975697
1007,2393,400,0.69,10,725,0.199666235
1007,2393,400,0.71,10,674,0.208556021
1007,2393,400,0.72,6,775,0.199265846
1007,2393,400,0.74,8,638,0.20130454
1007,2393,400,0.75,6,732,0.200557921
1007,2393,400,0.76,8,595,0.196097554
1007,2393,400,0.78,8,746,0.207884839
1007,2393,400,0.79,7,631,0.205745564
1007,2393,400,0.81,10,768,0.202173015
1007,2393,400,0.82,5,610,0.199519232
1007,2393,400,0.83,2,775,0.204846141
1007,2393,400,0.85,4,624,0.197105295
1007,2393,400,0.86,5,732,0.201395449
1007,2393,400,0.88,4,667,0.208389676
1007,2393,400,0.89,9,753,0.196335466
1007,2393,400,0.9,6,631,0.204244591
1007,2393,400,0.92,10,725,0.201923498
1007,2393,400,0.93,7,588,0.208525073
1007,2393,400,0.94,4,725,0.203488301
